importance,urgency,subject,message
0,0,Re: [R] problems in loading MASS,I have never had much success from within R on because the location that it is supposed to save Library needs elevated which the t seem to try to get So it at best up saving it in some temporary location and it to be again next time R is As a result I have always the file from my browser then go to the terminal in that folder and do a R INSTALL But perhaps I am doing something wrong and one can do this properly from within R I would love to be wrong on this one R version apple locale C attached base graphics base Department of Mathematics and Computer Science College On at Shi wrote Hi there After I my R to it is my first time of trying to use MASS and found the following error message install MASS Please select a CRAN mirror for use in this session trying cran bin universal Content type application x length The are in library MASS Error in load x as logical local as logical now unable to load library Library R framework library MASS MASS so Library R framework library MASS MASS so Library not loaded local apple from Library R framework library MASS MASS so Reason image not found Error package load for MASS R version apple locale C attached base graphics base other attached version platform apple arch os system status major minor year month day rev language R version string R version Thanks Shi D Research Scientist R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,Google Alert - bush,News Alert for bush Why no one to be Bush s war czar Slate If anyone still had that President W Bush s policy is they should be by the story about the fruitless search for a See all on this topic ANALYSIS Bush advantage in fight despite President W Bush the upper hand for now in the fight with over war funds though that could change if grim See all on this topic Bush terror representative leader US President W Bush as terror s real representative after a exile for a See all on this topic Urge Bush Dialogue US Democrat President W Bush to try a diplomatic approach with to smooth some See all on this topic Bush bomb blast in s parliament building US b International Herald Tribune font President W Bush condemned s attack on s parliament building inside the heavily Green Zone and said the United See all on this topic Bush on Lost E said lawyer Rob that roughly White House have had e mail on the committee s during Bush s tenure See all on this topic Bush firm against stem cell bill The News International The US Senate in of stem cell research on human but President W Bush promptly vowed to veto the See all on this topic House caucus Bush immigration plan World Peace Herald The House Immigration Reform Caucus to President Bush s call to produce a comprehensive immigration reform bill by the end of the year See all on this topic Bush advantage in fight despite Times United Emir ates President W Bush the upper hand for now in the fight with over war funds though that could change if grim See all on this topic director at Bush s funeral Live PA We come together today with heavy hearts to remember and to honor Special Agent Barry Bush Days like today are among the we face See all on this topic Alert for bush Bush Royalty literature By Via a harsh critique was written by El Editor de el Planeta e n on apathy regarding the lack of participation covering Bush visit to the capital city of Global uncritically misleading Bush criticism o f On the broadcast of s at anchor uncritically repeated President Bush s complaint that a delay in by is hurting the wa r effort Colorado Media colorado Torture Secrecy and the Bush Administration By What the Bush Administration in is mi of course any pretense of humor Now we have the first two and the are exactly that The torture is cut out The case of al N is index More Extended In And To Support President By Morgan The decision coming three after President Bush put forth h is new security plan for the deployment of at least ad there the reality that the new strategy is without Informed Rip Bush Administration By Bob Bob Bush and Dick were that they would at least escape the fire of the of the US Senate who typically keep a somewhat l ow profile in their first few in office they re in for a rude aw this index This as it Alert is brought to you by Remove this alert Create alert Manage your
0,0,Re: svn commit: samba r22204 - in branches: 	SAMBA_3_0/source/nsswitch SAMBA_3_0_25/source/nsswitch,message On at Jerry Carter wrote BEGIN MESSAGE Hash sa Name object
0,0,Re: [R] problems in loading MASS,Hi I think the installation no problem as by install Anyway I tried your way but unfortunately it does not help Thanks though W On wrote I have never had much success from within R on because the location that it is supposed to save Library needs elevated which the t seem to try to get So it at best up saving it in some temporary location and it to be again next time R is As a result I have always the file from my browser then go to the terminal in that folder and do a R INSTALL But perhaps I am doing something wrong and one can do this properly from within R I would love to be wrong on this one R version apple locale C attached base graphics base Department of Mathematics and Computer Science College On at Shi wrote Hi there After I my R to it is my first time of trying to use MASS and found the following error message install MASS Please select a CRAN mirror for use in this session trying cran bin universal Content type application x length The are in library MASS Error in load x as logical local as logical now unable to load library Library R framework library MASS MASS so Library R framework library MASS MASS so Library not loaded local apple from Library R framework library MASS MASS so Reason image not found Error package load for MASS R version apple locale C attached base graphics base other attached version platform apple arch os system status major minor year month day rev language R version string R version Thanks Shi D Research Scientist Shi D Research Scientist Did you always know No I did not But I Matrix R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,Re: Bandwidth Generated,wrote I got this script that a lot of high Is there a simple way to check the amount of printed to so I can track the it is generating my tell Rob To e mail For additional e mail help learn
0,0,Possible Fix?,so I m a fresh user but I had this with other so it s a fairly common and well known bug however I think I may have fixed it the library and even under gnome Totem still t work and that s fine with me What I was that on my share where I had everyone access i e Everyone had access I was able to stream to just fine but on the share from another platform it would give me the same error you re getting My thought was that t have on that drive even though I had logged in to the network share through the file browser So I the share to allow everyone access without in a password When I ran the now by right and choosing Open with it worked I then tested the opposite If I the on my share to allow only one user access I could easily put in my password and browse the share but I could not play in or any other media player for that matter So the end result is this whether you re a machine as the host or a machine as the host you have to open your to allow full unrestricted access to the share without a password This solution worked for me let me know if that also works for you Shameless plug for Computer Repair and Design To to REQUEST with a subject of Trouble Contact
0,0,AccuWeather.com Alert(tm) Advisory  (avcavc),Content Type text plain iso Content Transfer printable Severe and for URGENT WEATHER MESSAGE NATIONAL WEATHER SERVICE CA O CON W COUNTY COUNTY EXCLUDING THE RANGE HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING A HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO NORTH TO WITH TO WILL PREVAIL THROUGH THE EVENING ESPECIALLY OF HIGH PROFILE ARE TO USE CAUTION WHILE TRAVELING THROUGH MOUNTAIN BE PREPARED FOR SUDDEN GUSTY CROSS WHICH CAN CAUSE YOUR VEHICLE TO LOSE CONTROL THE WILL OCCUR ALONG THE INTERSTATE CORRIDOR MAKING TRAVEL POTENTIALLY HAZARDOUS O CON W COUNTY HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING A HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO NORTH TO WITH TO WILL PREVAIL THROUGH THE EVENING ESPECIALLY OF HIGH PROFILE ARE TO USE CAUTION WHILE TRAVELING THROUGH MOUNTAIN O CON W ANTELOPE VALLEY HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING A HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING WEST TO NORTHWEST TO WITH TO WILL PREVAIL THROUGH THE EVENING BLOWING DUST AND SAND WILL LIKELY REDUCE TO NEAR ZERO AT TIMES O CON WI Y VALLEY WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO NORTH TO WITH OVER WILL PREVAIL THROUGH THE EVENING O CON WI Y COUNTY WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO NORTH TO WITH TO WILL PREVAIL THROUGH THE EVENING O CON WI Y SAN OBISPO COUNTY CENTRAL COAST COUNTY CENTRAL COAST WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO WITH OVER WILL PREVAIL THROUGH THE EVENING O CON WI Y COUNTY SOUTH COAST WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING OF NORTHWEST TO WITH OVER WILL PREVAIL THROUGH THE EVENING O CON WI Y COUNTY COAST DOWNTOWN WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO WITH OVER WILL PREVAIL THROUGH THE EVENING O CON WI Y COUNTY INTERIOR COUNTY COASTAL WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING OF NORTHWEST TO WITH TO WILL PREVAIL THROUGH THE EVENING BLOWING DUST AND SAND WILL LIKELY REDUCE AT TIMES Click Here Choose another forecast Enter a or a city state All reserved Content Type text iso Content Transfer printable Content Base Alert Severe and for URGENT WEATHER MESSAGE NATIONAL WEATHER SERVICE CA O CON W COUNTY COUNTY EXCLUDING THE RANGE HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING A HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO NORTH TO WITH TO WILL PREVAIL THROUGH THE EVENING ESPECIALLY OF HIGH PROFILE ARE TO USE CAUTION WHILE TRAVELING THROUGH MOUNTAIN BE PREPARED FOR SUDDEN GUSTY CROSS WHICH CAN CAUSE YOUR VEHICLE TO LOSE CONTROL THE WILL OCCUR ALONG THE INTERSTATE CORRIDOR MAKING TRAVEL POTENTIALLY HAZARDOUS O CON W COUNTY HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING A HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO NORTH TO WITH TO WILL PREVAIL THROUGH THE EVENING ESPECIALLY OF HIGH PROFILE ARE TO USE CAUTION WHILE TRAVELING THROUGH MOUNTAIN O CON W ANTELOPE VALLEY HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING A HIGH WIND WARNING REMAINS IN EFFECT UNTIL THIS EVENING WEST TO NORTHWEST TO WITH TO WILL PREVAIL THROUGH THE EVENING BLOWING DUST AND SAND WILL LIKELY REDUCE TO NEAR ZERO AT TIMES O CON WI Y VALLEY WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO NORTH TO WITH OVER WILL PREVAIL THROUGH THE EVENING O CON WI Y COUNTY WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO NORTH TO WITH TO WILL PREVAIL THROUGH THE EVENING O CON WI Y SAN OBISPO COUNTY CENTRAL COAST COUNTY CENTRAL COAST WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO WITH OVER WILL PREVAIL THROUGH THE EVENING O CON WI Y COUNTY SOUTH COAST WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING OF NORTHWEST TO WITH OVER WILL PREVAIL THROUGH THE EVENING O CON WI Y COUNTY COAST DOWNTOWN WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING NORTHWEST TO WITH OVER WILL PREVAIL THROUGH THE EVENING O CON WI Y COUNTY INTERIOR COUNTY COASTAL WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING A WIND ADVISORY REMAINS IN EFFECT UNTIL THIS EVENING OF NORTHWEST TO WITH TO WILL PREVAIL THROUGH THE EVENING BLOWING DUST AND SAND WILL LIKELY REDUCE AT TIMES Choose another forecast Enter a or a city state All reserved
0,0,For the kde people,message a post in administration about etch Name object
0,0,Build status as of Fri Apr 13 00:00:02 2007,build samba home build master cache old home build master cache Build status as of Build status as of Build Tree Total Broken Panic SOC lorikeet samba samba samba build
0,0,[svn:perl6-synopsis] r14370 - doc/trunk/design/syn,Author larry Date New Revision doc trunk design pod Log Clarify the single character c control Note that c is not legal to mean c ESCAPE doc trunk design pod doc trunk design pod original doc trunk design pod Maintainer Larry Wall Date Last Mar Last Number Version Version This document Apocalypse which small scale lexical and typological These Synopses also contain still interpolate but there s no longer any C to mean I whatever that is C now match vertical in a in a Literal character are a BELL b BACKSPACE t TAB n LINE FEED f FORM FEED r CARRIAGE RETURN e ESCAPE item Note none of the official character comma Within a you may also use C to match a character that is not the character If the character following C or C is not a left square bracket the single following character is turned into a control character by the usual trick of the bit This C for NULL and C for DELETE but note that the ESCAPE character may not be that way it must be something like e c ESCAPE Obviously C is preferred when brevity is item There are no in An undeclared bare identifier will
0,0,Debian GNU/Linux (kfreebsd anyone?) Lenny Desktop wishlist thread,Hi list First thanks everybody who to Etch There s no doubt that we raised the bar with this release and of course the for general release and schedule is in a way being at release Keep an eye on that I m opening this thread to point out my in of wearing my gnome and Feedback is is the sum of important d i gnome and were directly or indirectly involved during the Etch development cycle I would like to see and live also join us you will see the below Hopefully it will be into the next upstream release and since will be in something like we won t need to work hard to push it into known People dual booting to me that after on their their previous t mounted for the win on key stuff We need to work on grub definitely to at least push the to use stuff like splashy and maybe an replacement like upstart Keep in mind that with support into grub we can do it in a way that regular won t be affected but only fresh should be added into the update contest I would like to setup a contest to a update We don t need something new but just people that to tweak the theme for thanks for the work to Etch live There are live but they re not official and don t really match the We need to work to make sure that the installer will contain a polished client builder and the user will be able to select environment and thin fat whatever client server and end with a system able to provide our environment for these This is harder than you think due to and lack of support Shame on me since I m one of the I do my best to prepare and send them to the bug menu system The menu system needs to be for both GNOME usage and what to do to not break and I need help with general cleanup and maintenance The needs to contain more general information on how to and use Etch GNOME and in action The should be our dashboard and our and some more stuff that can be only Well that s it The rest is basically make sure we re in sync with the last upstream release where it s possible and with less around testing stratus To to REQUEST with a subject of Trouble Contact
0,0,[svn:perl6-synopsis] r14371 - doc/trunk/design/syn,Author larry Date New Revision doc trunk design pod Log typo doc trunk design pod doc trunk design pod original doc trunk design pod item still interpolate but there s no longer any C to mean I whatever that is C now match vertical to mean I whatever that is C now vertical in a Literal character are a BELL
0,0,By Invitation Only -- Free Poker Club Pass for You,message A Special Invitation from For a Limited Time G Name object
0,0,Re: [R] Construct time series objects from raw data stored in csv 	files,On wrote What should I do for weekly and daily data series Are there similar to for other time I see that there is a built in function for quarterly data but that s it series cannot directly represent daily and weekly series other than somehow on a representation for time Here we will use the number of days and the number of since the Epoch and assume we assume start on We will also do it over again the number of since the first point in the series and the number of days since the first point raw is from my original post on this thread z
0,0,CNN Alerts: bush,Alert Name bush Bush not meant to punish but to help them President Bush public frustration over his No Child Left Behind Act said the point of the law is not to punish that fall short but to help them FULL STORY You have agreed to receive this from as a result of your preference To manage your click here To alter your alter your alert criteria or frequency or to from custom click here Refer a friend or colleague to s FREE service Cable News Network One Center Cable News Network A Time Warner Company All Reserved under which this service is provided to you Read our privacy Contact us
0,0,svn commit: samba r22205 - in branches/SAMBA_3_0/source/nsswitch: .,Author Date New Revision samba bin view rev root samba rev Log Add some flesh to the of the cache validation code source c source c source c rev source c rev void char why define static free centry static BOOL centry if centry centry centry corruption u have d n unsigned centry centry return False return True pull a from a cache entry static centry ret if centry centry centry corruption have d n centry centry if centry return ret centry data centry centry static centry ret if centry centry centry corruption have d n centry centry if centry return ret centry data centry centry static centry ret if centry centry centry corruption have d n centry centry if centry return ret centry data centry centry static centry ret if centry centry centry corruption have d n centry centry if centry return ret centry data centry centry static centry ret if centry centry centry corruption u have u n unsigned unsigned centry centry if centry return ret centry data centry correct centry return NULL if centry centry centry corruption d have d n centry centry if centry return NULL ret char if ret out of memory n out of memory n return NULL ret centry data centry ret return NULL if centry centry centry corruption have d n centry centry if centry return NULL ret char if ret out of memory n out of memory n return NULL ret centry data centry centry centry if centry data out of memory d in n centry out of memory in out of memory in if out of memory if out of memory centry return for i unsigned char data data if centry data centry return NULL centry data centry if centry huh corrupt cache Corrupt cache for key s n centry True return NULL centry status centry centry centry return centry static char if Corrupt cache for key s u n unsigned True return return static static char centry if centry return void centry if centry status void centry centry if return s n return static static char centry if centry return if centry status void centry void centry void centry centry if return s n return static static char centry if centry return void centry void centry void centry void centry void centry void centry void centry centry if return s n return static static char return static static char return static static char return static static char return static static char return static static char return static static char return static static char return static static char return static static char return static static char return static static char return char char i Paranoia check if key length too large u n n unsigned return for i i i i if i char return i char ret if return if return ret i return ret return terminate static void char why cache would panic s n why True Handle any when a possibly bad cache cache s d n Now traverse the cache to validate it NULL if out False Ensure if we on exit we use the original to avoid a loop
0,0,svn commit: samba r22206 - in branches/SAMBA_3_0/source/nsswitch: .,Author Date New Revision samba bin view rev root samba rev Log Added to be filled in for other validation source c source c source c rev source c rev static char centry if centry return void centry void centry void centry centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char centry if centry return fill in here centry if return s n return static char if Corrupt cache for key s u n unsigned True return s n return
0,0,Re: Debian GNU/Linux (kfreebsd anyone?) Lenny Desktop wishlist 	thread,message s Franco Hi list First thanks everybody who to Name object
0,0,"[R] NYC Area R / S / S-Plus Users Group Forming, Thursday, 	April 26th",Content Type text plain format Hi gang So I m actually carrying through on the threat I made a couple of back and helping to start a local group for the Metropolitan area Here s a copy of the announcement of our introductory meeting I also can send a flyer version of this to anyone who Open Office document should be viewable in Office Please feel free to attend invite and and spread the word around Thanks Area R S S Plus Group Forming Yes it s really happening An organization for of the popular R and S Plus statistical analytical graphical in the Metropolitan Area to call their own Swap share code learn cool and Introductory Meeting WHEN WHERE Financial Broadway Floor is on the west side of Broadway between Grand and Streets a block and a half north of the Canal Lafayette Street subway stop J M N Q R W Z WHAT Here s your opportunity to be a Founding MembeR give your input about what you d like the group to be we also have short on Efficiency and on Robust Statistical in R Light refreshment will be so not Even if you can t attend you can still join CONTACT Talbot If you don t already use R you could should start today R for free from the official R Project r project The R Project site a wealth of for a user Help List book There is already an active R S S Plus user community but nothing with live you see Content Type text plain us ascii MIME Version Content Transfer Content Disposition R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,Re: Thinkpad Saga Continues,Hi Beth Don t hesitate to post your here Some of us have been there and we should be able to help No need to learn everything the hard way What I t know until just this past week is that the Talk driver is indeed broken It may not have been your serial port though the serial port being off in bios by default been the case on many forever Also as you discovered you want to get your Win in place first before Win t share with the other on your very well Got needs improvement but can t seem to pass out of sand box May have to be back a grade or two Good luck Beth Hatch Hi everyone Because so many of you kindly posted on this list and privately to me concerning getting on my I figured I would update you all on what in case it some of you the trouble and annoyance I have been lately I m sure those of you more knowledgeable than myself on this may have been able to resolve it better and but I m still learning as you will soon see My machine came with a hard drive with a rescue partition the computer s recovery the other partition was taken up by and various and First I tried to hook up the station and install the station s serial port to have talk for me could not be found when I my express as the synthesizer whether I a port by naming it specifically as by or by find it without the port Consequently in order to do my class I decided to have my instructor assist me in and together we got Gnome and up and running When we tried to install to set up the dual boot system my disk kept hanging at the hardware inspection portion of the installation Believe me if I t need this for school which and I would just keep a system tech support said on its web site to turn off the dual core processor support in the bios temporarily to allow to install properly I had a friend assist me and we turned off the dual core as directed We still t install same problem hanging at the hardware inspection process Just for a fellow geek friend who agreed to help me disabled just about everything in the bios just to get running no go with that either same problem She tried a disk just to see if she could see my partition and at least figured out that lived on my system and found the rescue partition She those for me and we are starting from scratch It that and grub will see my partition if I install before but cranky and won t see my partition if I install first and then try to install afterwards I realize that this strange so let me clarify Since there were only two I had to break the one to install and the one for the rescue partition t big enough for with all of the other and data in the rescue partition I t have access to something like partition magic to rebuild the so we had to take this crazy route instead This to be what at school with all of the dual boot where and are involved to be happy being first then and grub set up the dual boot properly is now on my machine and I am going to try again to install Word to the wise if you have a the serial port to be disabled by default in the bios We turned it on and now I m going to try again and see how it goes I keep you posted unfortunately this thing t over yet Thanks for listening Beth list ca speech ca mailman Phone sip Partner Capital Accessibility Marketing the talking screenless cell phone in the U S and Canada Learn more at Chair Open Accessibility Foundation list ca speech ca mailman
0,0,Re: Thinkpad Saga Continues,Hi Beth Don t hesitate to post your here Some of us have been there and we should be able to help No need to learn everything the hard way What I t know until just this past week is that the Talk driver is indeed broken It may not have been your serial port though the serial port being off in bios by default been the case on many forever Also as you discovered you want to get your Win in place first before Win t share with the other on your very well Got needs improvement but can t seem to pass out of sand box May have to be back a grade or two Good luck list ca speech ca mailman
0,0,Re: alva strangulate,This one is to Double by end of week and returned over Fire Mountain Company Currently CHEAP Add this to your radar Dont miss this one like and Remember Get in don t regret later You experience this one annual of By firing him the school the money The finished with an loss at State on night for And many of the were alley and rim rattling The finished with an loss at State on night Original Message From To Sent March Subject strangulate and returned over Fire Mountain Company Currently CHEAP Add this to your radar Dont miss this one like and To to REQUEST with a subject of Trouble Contact
0,0,[R] trouble getting b&w plots using trellis graphics,message I m trouble getting a black and white plot the Name object
0,0,"New SEC Document(s) for Netflix, Inc.",Content Type text plain iso Content Transfer SEC Filing Alert the following document s with the United and Exchange Commission Form Hastings Reed View all SEC Filings You are to Investor e mail as speedy ca To update your e mail and alert please click here To please click here Circle CA Service provided by Shareholder Content Type text iso Content Transfer SEC Filing Alert the following document s with the United and Exchange Commission Form Hastings Reed View all SEC Filings You are to Investor e mail as speedy ca To update your e mail and alert please click here To please click here Circle CA Service provided by Shareholder
0,0,svn commit: samba r22207 - in branches/SAMBA_3_0/source/nsswitch: .,Author Date New Revision samba bin view rev root samba rev Log Fill in the validation Now to test source c source c source c rev source c rev return fill in here void centry void centry void centry void centry void centry centry return fill in here void centry void centry We only have more data in the salted case if centry centry void centry centry if static char centry i if centry return fill in here centry for i i i void centry void centry void centry void centry void centry void centry centry if static char centry i if centry return fill in here centry for i i i void centry void centry void centry centry static char centry i if centry return fill in here centry for i i i centry centry if static char centry i if centry return fill in here centry for i i i void centry centry if static char centry i if centry return fill in here centry for i i i centry void centry void centry centry if static char centry if centry Can t say anything about this other than must be nonzero if Corrupt cache for key s n True return fill in here centry if return s n return static char centry if centry Can t say anything about this other than must be nonzero if Corrupt cache for key s n True return fill in here centry if return s n return static char centry i if centry return fill in here centry for i i i void centry void centry void centry centry
0,0,Re: [R] trouble getting b&w plots using trellis graphic,On wrote I m trouble getting a black and white plot the trellis device I have color graphics but I d like to use b w for a paper For example trellis device color F d A B header T A B data d type o c col dev off me a red line even though I specify color F Yes the color argument the default If you don t want a non default color don t specify a color You can t expect to say draw these in red and then be when the are really drawn in red If you that somehow col would become a black and white color then look at palette For example you can set the palette to of grey palette grey colors R help math list mailman r help PLEASE do read the posting guide R project posting guide and provide minimal self reproducible code
0,0,Re: Bandwidth Generated,Rob wrote wrote I got this script that a lot of high Is there a simple way to check the amount of printed to so I can track the it is generating my tell tell usually only works on actual and only on that are for input it t work with or on my system t a toolbox but a small machine shop where you can special order certain of at low cost and in short order Larry Wall To e mail For additional e mail help learn
0,0,Re: Thinkpad Saga Continues,message Hi all Since we re on the subject of I got a b Name object
0,0,Re: pugs: aborting smoke tests,On wrote I just found out that after the smoke test a new smoke is in the repository s root but no smoke I guess that t uncategorized t is indeed the last test so the problem to be the generation of the report Can I somehow convert smoke to smoke without doing the full smoke Not sure whether this journal is related or not use chromatic journal Well I have no clue if chromatic s patch been applied on the side Hope this
0,0,TEST - PLEASE DISREGARD,Content Type text plain iso Content Transfer printable Content length This is a test Please disregard My for any inconvenience You are currently to the Space News list To go to registration Content Type text iso Content Transfer printable Content length TEST PLEASE DISREGARD This is a test Please disregard My for any in convenience You are currently to the Space News list To go to registration
0,0,Re: modifying classes after they're instantiated,Content Type text plain ISO format Content Transfer Content Disposition On wrote On Bob wrote I like this one but I also have another alternative First make all class modification code return a Whenever one of these is on a class the class is Yeah this one came up on too Two first is the non obviousness of a method like return a version of the class The disadvantage of the interface the advantage of the Second is that the most sensible return value is some form of error if are turned off The method a so will know they should do something with it and as long as it s I don t think it s going to be a problem I also think these require a manual clone is going to be even less obvious Secondly the class can simply return null if there s an error If want more detail they can enable What does return after one of these If it the new class then there is no need for the class to do so except possibly for convenience whatever is currently registered as the class Yes Always true if we were to do automatic Also true in some of explicit as a optional feature of clone You re absolutely right However to play devil s advocate what if the class inside clone for some reason This is the same idea as the class inside which you said was a problem Not all want to clone their classes on modification These would use their own class that don t clone themselves They might not clone their classes from the user perspective but internally it s the only truly safe way to modify a class that already especially when you re talking about remove Otherwise you have that don t exist any longer in the class or that were never in the object The they can come is the option I listed Whether it s safe or not need the option of not their classes Therefore Parrot needs it We can t tell language that we can t support their language because it s not safe Any language whose class affect already would have its own way of removed in or get set that aside if classes every time is truly the only safe way to modify them why does solution leave the up to the user What if they forget or decide not to and then remove a method on the class When that method later it goes boom From that perspective the call to clone inside and the like is the only way to guarantee a sane class system If one of their classes is to and by a different their class system will be screwed up inconsistent I m not sure how to deal with explicit would be simpler than it abstracted away This system is much more flexible The point about abstraction is a good one It can also be satisfied by the clone method If a class a different way of handling it can return a version of itself instead of a new clone in those where the operation was as a modification of an class Here s where we re after nearly the same thing in two different ways A flag for the following clone t return a clone at all a strange interface and an unnecessary complication especially since it only sense for class In fact a version of itself or a clone of itself from class is exactly what the solution I Error recovery would also be easier for explicit what if one of the class an error I m afraid you lost me How would this be different Could you provide some more information Essentially what if you call it automatically the class and the automatic for some reason Then you get a mysterious exception about to clone class leaving the average user wondering why it was trying to clone a class in the first place If clone it to an internal error in the class data so it that would fail anyway Therefore would catch the exception and throw a more descriptive one saying internal error in class data or something like that so that s not exactly a huge step up but at least it why it instead of just what The point is that regardless of whether they involve classes or not have to be able to call other and it s their responsibility to deal with the in a well manner P S The of your message that I t respond to I agreed with On Bob wrote Surely you are not suggesting that any random should require a new class Did you mean or whatever I did mean that but only if the class already been can add an additional for example so it can modify behavior If a Lisp implementation ever worked this way it would be considered buggy It would also make Lisp code harder than necessary as it is normal to start development of a class by it a few calling them more making more and so on all within the same session Lisp expect that newly defined will work immediately for old of those classes You hit the nail on the head The problem is that Parrot can t assume that every language its classes With solution all classes are whether the language they belong to it or not With the solution I would not clone itself on but would When the class is the bit should be because there are as yet no of the class So then would be useful on the clone True To clarify the bit should be on the newly clone not on the original class since does not change the fact that it If that s what you meant sorry just making sure I understand you If one of their classes is to and by a different their class system will be screwed up inconsistent I m not sure how to deal with explicit would be simpler than it abstracted away This system is much more flexible The normal use case for this class it to me is to redefine an class definition by it one mutate the class of another relatively arcane Are you suggesting that this is a bad idea simply because it can be in this manner Yes For example code that with classes through their abstracted interface good design from an standpoint would have no idea which language they came from It t be too common but doing it this way that the interface works even when classes are used in ways we haven t thought of Also I already in my previous a solution to the performance problem inherent in them Despite being arcane and assuming the operation sense at all I would argue that this scenario still ought to work If the basic Parrot classes support mutation then even an that normally inflexible classes ought to inherit that mutability unless it does something explicit to disable it In which case it ought to disable the clone as well Unless the class does something extra like the clone in a I don t see anything wrong with an immutable class since already of the class won t be affected in any way Personally I think doing something extra inside clone would be a bad idea since clone should remain a low level data copy operation an explicit clone this since it clone to deal with high level class system semantics The point about abstraction is a good one It can also be satisfied by the clone method If a class a different way of handling it can return a version of itself instead of a new clone in those where the operation was as a modification of an class Would the code that does the class mutation need to do anything different with the result in the clone no clone case I e in of it further or doing something to finalize the That could be a problem with that solution caller code to clone the class itself what should be a clean interface because now caller code must concern itself with whether the class was or not Error recovery would also be easier for explicit what if one of the class an error I m afraid you lost me How would this be different Could you provide some more information Essentially what if you call it automatically the class and the automatic for some reason Then you get a mysterious exception about to clone class leaving the average user wondering why it was trying to clone a class in the first place Here s another example Suppose you change a class definition in such a way that several are and a few more are added If that like an single operation at the level even though it a slew of Parrot then you want to be sure that the class manipulation completely before the original class definition as the one that should return That s only a problem if and register the class every time they re which in my opinion should not be done Class registration should take place after all are Sorry for the length t help myself Storm
0,0,"Bug Day: Saturday, 14 April 2007",From parrot index Bug Day On please join us on in parrot to work on out as many as possible in the parrot queue This will help us get ready for the next release of parrot for You find C parrot assembly documentation and plenty of to go around Core will be available most of the day starting at around to answer No experience with parrot necessary From parrot index There s a milestone ticket here Ticket Display id Which all the I d like to see resolved in If you just want to view the unresolved you can use this saved search us If you got something you re working on that you think you be getting done before the release please add a ticket for it if necessary add it as a dependency for this ticket Thanks in advance for your and Speaking of we should also get through as many of these accept or reject as possible Thanks
0,0,CNN Alerts: bush,message Alert Name bush China s space program U S The Name object
